Row ID,Order ID,Order Priority,Order Quantity,Sales,Discount,Ship Mode,Profit,Unit Price,Shipping Cost,Province,Region,Customer Segment,Product Category,Product Container,Product Base Margin,Customer Rating
7970,56995,Medium,27,157.57,0.08,Express Air,-57.063 Toman,5.74,5.01,Tehran,Tehran,Corporate,Office Supplies,Small Box,0.39,Poor
7998,57155,Critical,23,155.52,0.05,Regular Air,-133.73 Toman,6.48,9.68,Tehran,Tehran,Consumer,Office Supplies,Small Box,0.36,
7999,57155,Critical,16,535.54,0.04,Express Air,60.82 Toman,33.89,5.1,Tehran,Tehran,Consumer,Office Supplies,Small Box,0.6,Poor
8036,57409,Not Specified,1,90.88,0.1,Regular Air,-259.63 Toman,100.98,7.18,Tehran,Tehran,Small Business,Technology,Small Box,0.4,
8066,57542,High,23,1256.29,0.04,Regular Air,517.03 Toman,55.48,6.79,Tehran,Tehran,Corporate,Office Supplies,Small Box,0.37,
8104,57856,Medium,17,127.45,0.06,Regular Air,-42.1705 Toman,7.1,6.05,Tehran,Tehran,Home Office,Office Supplies,Small Box,0.39,Excellent
8105,57856,Medium,31,92.18,0.02,Regular Air,5.7 Toman,2.78,0.97,Tehran,Tehran,Home Office,Office Supplies,Wrap Bag,0.59,
8177,58435,Low,11,273.44,0.01,Regular Air,-35.6155 Toman,22.38,15.1,Tehran,Tehran,Home Office,Office Supplies,Small Box,0.38,
8251,59009,Critical,19,614.91,0.02,Express Air,-7.02 Toman,30.98,17.08,Tehran,Tehran,Consumer,Office Supplies,Small Box,0.4,
8325,59491,High,31,12470.31,0.04,Regular Air,5528.502 Toman,387.99,19.99,Tehran,Tehran,Home Office,Office Supplies,Small Box,0.38,Excellent
8330,59554,Critical,40,718.6,0.08,Regular Air,-81.49 Toman,17.98,4.0,Tehran,Tehran,Consumer,Technology,Small Box,0.79,
8334,59559,Critical,30,397.17,0.1,Express Air,7.69 Toman,14.34,5.0,Tehran,Tehran,Home Office,Furniture,Small Pack,0.49,
8359,59745,Not Specified,36,18092.66,0.09,Regular Air,7917.7585 Toman,525.98,19.99,Tehran,Tehran,Consumer,Office Supplies,Small Box,0.37,Average
8385,59906,High,32,284.92,0.03,Regular Air,81.29 Toman,9.11,2.15,Tehran,Tehran,Home Office,Office Supplies,Wrap Bag,0.4,
78,454,Low,42,234.2,0.09,Regular Air,56.22 Toman,6.08,1.82,Tehran,Tehran,Small Business,Office Supplies,Wrap Bag,0.35,
90,549,Critical,13,70.24,0.03,Regular Air,-59.75 Toman,4.98,7.44,Tehran,Tehran,Consumer,Office Supplies,Small Box,0.36,
91,549,Critical,5,40.75,0.05,Regular Air,-27.57 Toman,6.48,8.74,Tehran,Tehran,Consumer,Office Supplies,Small Box,0.36,Excellent
92,549,Critical,30,1150.88,0.05,Express Air,-911.56 Toman,38.94,35.0,Tehran,Tehran,Consumer,Office Supplies,Large Box,0.8,
162,999,Low,6,583.64,0.08,Regular Air,-179.5 Toman,95.43,19.99,Tehran,Tehran,Home Office,Office Supplies,Small Box,0.79,
196,1286,Not Specified,14,1000.3565,0.06,Regular Air,229.779 Toman,85.99,3.3,Tehran,Tehran,Home Office,Technology,Small Pack,0.37,
266,1831,Critical,33,12586.19,0.0,Delivery Truck,619.71 Toman,370.98,99.0,Tehran,Tehran,Home Office,Office Supplies,Jumbo Drum,0.65,Excellent
275,1892,Low,47,193.63,0.05,Regular Air,-152.5245 Toman,3.98,5.26,Tehran,Tehran,Small Business,Office Supplies,Small Box,0.38,
286,1991,Not Specified,27,3491.06,0.09,Regular Air,921.7 Toman,136.98,24.49,Tehran,Tehran,Corporate,Furniture,Large Box,0.59,
287,1991,Not Specified,37,14383.83,0.01,Delivery Truck,5050.1 Toman,399.98,12.06,Tehran,Tehran,Corporate,Technology,Jumbo Box,0.56,
653,4610,Low,8,66.88,0.09,,-17.01 Toman,8.33,1.99,Tehran,Tehran,Small Business,Technology,Small Pack,0.52,
794,5697,Critical,31,371.68,0.03,Regular Air,-13.32 Toman,11.29,5.03,Tehran,Tehran,Home Office,Office Supplies,Small Box,0.59,
832,5986,High,48,5556.18,0.08,Regular Air,1638.48 Toman,120.98,3.99,Tehran,Tehran,Small Business,Office Supplies,Small Box,0.6,
833,5986,High,20,1021.55,0.05,Delivery Truck,64.81 Toman,50.98,14.19,Tehran,Tehran,Small Business,Furniture,Jumbo Drum,0.56,
834,5986,High,41,205.24,0.03,Regular Air,-148.77 Toman,4.89,4.93,Tehran,Tehran,Small Business,Technology,Small Pack,0.66,
845,6053,Medium,4,16.08,0.04,Regular Air,-3.749 Toman,3.8,1.49,Tehran,Tehran,Corporate,Office Supplies,Small Box,0.38,
893,6432,Critical,30,311.08,0.08,Regular Air,-38.45 Toman,10.89,4.5,Tehran,Tehran,Corporate,Office Supplies,Small Box,0.59,
906,6502,Medium,16,116.11,0.1,Express Air,-36.46 Toman,7.64,5.83,Tehran,Tehran,Home Office,Office Supplies,Wrap Bag,0.36,Excellent
907,6502,Medium,30,306.92,0.05,Regular Air,13.46 Toman,9.99,5.12,Tehran,Tehran,Home Office,Office Supplies,Small Box,0.4,Excellent
922,6656,Critical,50,1832.22,0.1,Regular Air,805.4345000000001 Toman,37.7,2.99,Tehran,Tehran,Small Business,Office Supplies,Small Box,0.35,
971,7072,Critical,29,258.61,0.07,Regular Air,-15.962 Toman,8.85,5.6,Tehran,Tehran,Corporate,Office Supplies,Small Box,0.36,
1015,7429,Not Specified,33,1379.34,0.04,Regular Air,-470.85 Toman,40.48,19.99,Tehran,Tehran,Home Office,Technology,Small Box,0.77,
1016,7429,Not Specified,6,168.25,0.09,Express Air,101.78 Toman,26.48,6.93,Tehran,Tehran,Home Office,Furniture,Small Box,0.49,
1075,7910,Critical,41,1871.13,0.01,Regular Air,346.43 Toman,45.98,4.8,Tehran,Tehran,Small Business,Furniture,Wrap Bag,0.68,
1076,7910,Critical,22,729.57,0.08,Regular Air,250.43 Toman,35.44,5.09,Tehran,Tehran,Small Business,Office Supplies,Small Box,0.38,Average
1220,8961,Low,15,627.69,0.0,Regular Air,-12.02 Toman,39.98,4.0,Tehran,Tehran,Small Business,Technology,Small Box,0.7,Average
1311,9606,Not Specified,39,493.26,0.02,Regular Air,263.4 Toman,12.53,0.49,Tehran,Tehran,Small Business,Office Supplies,Small Box,0.38,
1348,9857,High,16,2366.18,0.1,,703.8 Toman,162.93,19.99,Tehran,Tehran,Home Office,Office Supplies,Small Box,0.39,Excellent
1349,9857,High,49,675.71,0.06,Regular Air,-17.49 Toman,13.79,8.78,Tehran,Tehran,Home Office,Furniture,Small Box,0.43,
1350,9857,High,16,292.978,0.05,Regular Air,-93.61 Toman,20.99,3.3,Tehran,Tehran,Home Office,Technology,Small Pack,0.81,
1502,10851,High,14,570.5285,0.02,Express Air,3.96 Toman,45.99,4.99,Tehran,Tehran,Consumer,Technology,Small Box,0.57,
1554,11233,Not Specified,25,276.5,0.02,Regular Air,35.72 Toman,10.98,4.8,Tehran,Tehran,Corporate,Office Supplies,Small Box,0.36,
1593,11493,Critical,16,111.9,0.01,Regular Air,38.03 Toman,6.47,1.22,Tehran,Tehran,Small Business,Office Supplies,Wrap Bag,0.4,
1614,11684,High,8,1173.5,0.0,Regular Air,53.87 Toman,140.81,24.49,Tehran,Tehran,Consumer,Furniture,Large Box,0.57,Poor
1664,11975,Critical,43,210.66,0.08,Regular Air,-145.7165 Toman,5.18,5.74,Tehran,Tehran,Home Office,Office Supplies,Small Box,0.36,
1878,13537,Low,41,316.61,0.03,Regular Air,110.34 Toman,7.4,1.71,Tehran,Tehran,Home Office,Office Supplies,Wrap Bag,0.4,
1912,13670,Critical,27,116.37,0.04,Express Air,57.63 Toman,3.69,0.5,Tehran,Tehran,Home Office,Office Supplies,Small Box,0.38,
1922,13764,Medium,31,123.93,0.1,Regular Air,11.93 Toman,4.28,0.94,Tehran,Tehran,Home Office,Office Supplies,Wrap Bag,0.56,
1948,13953,Critical,32,381.24,0.04,Regular Air,67.6 Toman,11.34,5.01,Tehran,Tehran,Consumer,Office Supplies,Small Box,0.36,
1981,14119,Low,24,103.11,0.06,Regular Air,-95.41 Toman,4.18,6.92,Tehran,Tehran,Home Office,Furniture,Small Box,0.49,
1982,14119,Low,35,1599.071,0.04,Regular Air,296.658 Toman,55.99,3.3,Tehran,Tehran,Home Office,Technology,Small Pack,0.59,
1983,14119,Low,31,968.235,0.05,Regular Air,-158.609 Toman,35.99,5.0,Tehran,Tehran,Home Office,Technology,Small Box,0.85,
2032,14499,Low,28,574.99,0.06,Regular Air,-148.87 Toman,20.97,6.5,Tehran,Tehran,Consumer,Technology,Small Box,0.78,Poor
2110,15079,Medium,45,3753.42,0.0,,1276.25 Toman,80.98,7.18,Tehran,Tehran,Small Business,Technology,Small Box,0.48,
2111,15079,Medium,23,1130.79,0.01,Regular Air,468.19 Toman,48.91,5.97,Tehran,Tehran,Small Business,Office Supplies,Small Box,0.38,Excellent
2135,15236,Not Specified,30,381.39,0.01,Express Air,31.24 Toman,12.07,6.2,Tehran,Tehran,Home Office,Furniture,Wrap Bag,0.52,Excellent
2148,15397,Critical,42,223.33,0.0,Express Air,-111.89 Toman,4.98,4.32,Tehran,Tehran,Home Office,Technology,Small Pack,0.64,
2150,15397,Critical,43,121.94,0.01,Regular Air,-51.3 Toman,2.6,2.4,Tehran,Tehran,Home Office,Office Supplies,Wrap Bag,0.58,
2185,15719,Critical,18,5405.44,0.07,,604.46 Toman,300.98,64.73,Tehran,Tehran,Home Office,Furniture,Jumbo Drum,0.56,
2226,16098,Low,44,1001.99,0.09,Regular Air,333.5315 Toman,24.95,2.99,Tehran,Tehran,Home Office,Office Supplies,Small Box,0.39,Excellent
2282,16450,Medium,12,73.5,0.03,Regular Air,5.71 Toman,5.98,2.5,Tehran,Tehran,Small Business,Office Supplies,Small Box,0.36,Average
2371,17186,Medium,49,4321.63,0.08,Regular Air,-1549.14 Toman,90.98,56.2,Tehran,Tehran,Consumer,Furniture,Medium Box,0.74,
2372,17186,Medium,11,67.14,0.07,Regular Air,-29.98 Toman,5.98,5.35,Tehran,Tehran,Consumer,Office Supplies,Small Box,0.4,Excellent
2397,17379,Critical,29,3218.42,0.08,Delivery Truck,-1248.58 Toman,114.98,58.72,Tehran,Tehran,Consumer,Furniture,Jumbo Box,0.76,
2424,17573,Low,23,220.97,0.02,Regular Air,-25.86 Toman,9.48,7.29,Tehran,Tehran,Small Business,Furniture,Small Pack,0.45,
2441,17702,High,48,368.99,0.09,Regular Air,-305.91 Toman,7.77,9.23,Tehran,Tehran,Home Office,Office Supplies,Small Box,0.58,Excellent
2576,18595,Critical,6,451.44,0.1,Regular Air,-35.19 Toman,78.65,13.99,Tehran,Tehran,Home Office,Office Supplies,Medium Box,0.52,
2577,18595,Critical,16,138.55,0.03,Regular Air,0.8999999999999986 Toman,8.34,2.64,Tehran,Tehran,Home Office,Office Supplies,Small Pack,0.59,
2656,19205,Medium,31,107.97,0.0,Regular Air,2.36 Toman,3.26,1.86,Tehran,Tehran,Small Business,Office Supplies,Wrap Bag,0.41,
2699,19523,High,44,155.78,0.04,Regular Air,-10.0 Toman,3.6,2.2,Tehran,Tehran,Corporate,Office Supplies,Wrap Bag,0.39,
2842,20482,Medium,38,4650.07,0.04,Delivery Truck,-1143.15 Toman,120.98,60.19,Tehran,Tehran,Small Business,Furniture,Jumbo Box,0.71,
2963,21414,Critical,43,103.6,0.09,Express Air,-72.86 Toman,2.52,1.92,Tehran,Tehran,Consumer,Office Supplies,Wrap Bag,0.82,
2967,21445,Low,14,75.15,0.02,Express Air,-63.53 Toman,4.06,6.89,Tehran,Tehran,Small Business,Office Supplies,Small Box,0.6,
2968,21445,Low,43,400.45,0.07,Regular Air,-38.5758 Toman,9.49,5.76,Tehran,Tehran,Small Business,Technology,Medium Box,0.39,
2988,21573,Critical,7,70.08,0.0,Regular Air,8.02 Toman,9.48,3.72,Tehran,Tehran,Corporate,Furniture,Small Pack,0.4,
2989,21573,Critical,3,234.768,0.04,Delivery Truck,54.23085 Toman,70.89,89.3,Tehran,Tehran,Corporate,Furniture,Jumbo Box,0.69,
3004,21636,Low,16,376.65,0.0,Express Air,-52.647 Toman,22.38,15.1,Tehran,Tehran,Home Office,Office Supplies,Small Box,0.38,
3005,21636,Low,6,40.06,0.07,Regular Air,-24.44 Toman,5.98,4.69,Tehran,Tehran,Home Office,Office Supplies,Small Box,0.68,
3030,21795,Not Specified,10,278.66,0.05,Express Air,-77.36 Toman,27.48,4.0,Tehran,Tehran,Small Business,Technology,Small Box,0.75,
3031,21795,Not Specified,28,491.85,0.1,Regular Air,4.54 Toman,18.97,9.03,Tehran,Tehran,Small Business,Office Supplies,Small Box,0.37,
3044,21859,High,42,401.37,0.07,Regular Air,13.31 Toman,9.74,5.71,Tehran,Tehran,Corporate,Furniture,Small Box,0.41,
3069,21989,Low,9,118.95,0.03,Regular Air,30.8 Toman,12.07,6.2,Tehran,Tehran,Home Office,Furniture,Wrap Bag,0.52,
3090,22151,High,20,515.37,0.04,Regular Air,9.8175 Toman,24.92,12.98,Tehran,Tehran,Corporate,Office Supplies,Small Box,0.39,
3197,22916,Medium,18,122.02,0.04,Regular Air,-115.0 Toman,6.48,10.05,Tehran,Tehran,Corporate,Office Supplies,Small Box,0.37,Excellent
3205,22980,Not Specified,10,56.05,0.06,,-27.73 Toman,4.98,5.49,Tehran,Tehran,Consumer,Office Supplies,Small Box,0.38,
3281,23429,Critical,28,154.61,0.06,,-82.823 Toman,5.34,5.63,Tehran,Tehran,Corporate,Office Supplies,Small Box,0.39,
3315,23681,High,42,4182.52,0.0,Express Air,-785.36 Toman,95.99,35.0,Tehran,Tehran,Consumer,Office Supplies,Large Box,,
3405,24263,Low,16,512.81,0.1,Delivery Truck,-177.07 Toman,33.94,19.19,Tehran,Tehran,Consumer,Furniture,Jumbo Drum,0.58,
3430,24455,Not Specified,8,169.11,0.0,Regular Air,-10.59 Toman,20.89,1.99,Tehran,Tehran,Home Office,Technology,Small Pack,0.48,
3471,24707,Medium,14,1961.39,0.0,Regular Air,761.04 Toman,136.98,24.49,Tehran,Tehran,Corporate,Furniture,Large Box,0.59,
3472,24707,Medium,3,4.94,0.1,Regular Air,-1.76 Toman,1.48,0.7,Tehran,Tehran,Corporate,Office Supplies,Wrap Bag,0.37,
3523,25091,Medium,4,156.97,0.01,Regular Air,-25.4265 Toman,34.54,14.72,Tehran,Tehran,Corporate,Office Supplies,Small Box,0.37,
3673,26305,Medium,50,1118.21,0.07,Regular Air,-122.7855 Toman,22.38,15.1,Tehran,Tehran,Home Office,Office Supplies,Small Box,0.38,
3674,26305,Medium,13,3503.56,0.01,Delivery Truck,-633.4412370000002 Toman,262.11,62.74,Tehran,Tehran,Home Office,Furniture,Jumbo Box,0.75,
3789,26982,Not Specified,37,1984.61,0.05,Express Air,585.03 Toman,55.48,14.3,Tehran,Tehran,Small Business,Office Supplies,Small Box,0.37,
3801,27106,High,50,531.48,0.08,Regular Air,232.58 Toman,10.67,1.39,Tehran,Tehran,Home Office,Office Supplies,Small Box,0.39,Poor
3802,27106,High,29,3524.55,0.08,Delivery Truck,-570.18 Toman,130.98,30.0,Tehran,Tehran,Home Office,Furniture,Jumbo Drum,0.78,
3803,27106,High,42,890.61,0.05,Regular Air,297.11 Toman,22.23,3.63,Tehran,Tehran,Home Office,Furniture,Small Pack,0.52,
3886,27746,Critical,3,1540.77,0.04,Regular Air,-1572.64 Toman,499.99,24.49,Tehran,Tehran,Consumer,Technology,Large Box,0.36,
3900,27811,Not Specified,4,73.9,0.06,Regular Air,-39.6405 Toman,15.99,13.18,Tehran,Tehran,Small Business,Office Supplies,Small Box,0.37,
3923,27974,High,35,897.42,0.08,Regular Air,127.17 Toman,26.64,5.3,Tehran,Tehran,Home Office,Furniture,Medium Box,,
3924,27974,High,27,306.02,0.08,,-6.7 Toman,12.07,6.2,Tehran,Tehran,Home Office,Furniture,Wrap Bag,0.52,
4031,28774,High,32,180.36,0.1,Regular Air,-111.8 Toman,5.98,4.69,Tehran,Tehran,Small Business,Office Supplies,Small Box,0.68,
4174,29607,Medium,20,240.74,0.05,Regular Air,21.05 Toman,12.28,5.09,Tehran,Tehran,Home Office,Office Supplies,Small Box,0.38,
4183,29730,Critical,21,3072.86,0.08,Delivery Truck,-364.8733660000001 Toman,150.98,39.25,Tehran,Tehran,Consumer,Furniture,Jumbo Box,0.75,
4236,30144,Low,25,5503.39,0.08,Delivery Truck,-528.653125 Toman,218.75,69.64,Tehran,Tehran,Small Business,Furniture,Jumbo Box,0.77,
4389,31266,High,16,6573.75,0.04,Delivery Truck,1197.05 Toman,399.98,12.06,Tehran,Tehran,Corporate,Technology,Jumbo Box,0.56,Excellent
4408,31456,High,10,225.09,0.02,Regular Air,64.14099999999999 Toman,21.38,2.99,Tehran,Tehran,Home Office,Office Supplies,Small Box,0.36,
4418,31522,Medium,14,302.4,0.04,Regular Air,134.21 Toman,22.23,3.63,Tehran,Tehran,Home Office,Furniture,Small Pack,0.52,
4685,33319,Not Specified,11,1736.26,0.01,Delivery Truck,-505.76 Toman,150.89,60.2,Tehran,Tehran,Corporate,Furniture,Jumbo Drum,0.77,
4724,33635,High,5,477.76,0.04,Delivery Truck,-173.0952 Toman,90.97,28.0,Tehran,Tehran,Small Business,Technology,Jumbo Drum,0.38,
4798,34087,Low,31,3077.731,0.05,Regular Air,745.4789999999999 Toman,115.99,5.26,Tehran,Tehran,Corporate,Technology,Small Box,0.57,
4875,34691,Critical,27,217.68,0.08,,-168.75 Toman,7.77,9.23,Tehran,Tehran,Small Business,Office Supplies,Small Box,0.58,
4876,34691,Critical,23,7202.94,0.02,Delivery Truck,1425.11 Toman,306.14,26.53,Tehran,Tehran,Small Business,Technology,Jumbo Drum,0.56,Poor
4877,34691,Critical,13,245.82,0.1,Express Air,-7.39 Toman,18.97,9.54,Tehran,Tehran,Small Business,Office Supplies,Small Box,0.37,
4904,34883,Critical,31,906.015,0.05,Regular Air,248.67 Toman,35.99,5.99,Tehran,Tehran,Corporate,Technology,Wrap Bag,0.38,
5072,36132,Low,3,604.576,0.03,Delivery Truck,-572.6853990000002 Toman,236.97,59.24,Tehran,Tehran,Home Office,Furniture,Jumbo Box,0.61,Excellent
5073,36133,Medium,6,128.56,0.0,Regular Air,-7.84 Toman,19.98,8.68,Tehran,Tehran,Consumer,Office Supplies,Small Box,0.37,
5330,37891,High,24,163.36,0.04,Regular Air,-65.54 Toman,6.48,6.6,Tehran,Tehran,Small Business,Office Supplies,Small Box,0.37,
5332,37891,High,4,1135.64,0.02,Delivery Truck,-627.641157 Toman,259.71,66.67,Tehran,Tehran,Small Business,Furniture,Jumbo Box,0.61,
5333,37891,High,33,5154.009,0.03,Regular Air,1184.679 Toman,179.99,13.99,Tehran,Tehran,Small Business,Technology,Medium Box,0.57,
5350,38021,Medium,36,173.22,0.02,Regular Air,81.77 Toman,4.91,0.5,Tehran,Tehran,Corporate,Office Supplies,Small Box,0.36,
5366,38146,Low,41,782.05,0.08,Regular Air,-253.74 Toman,19.94,14.87,Tehran,Tehran,Small Business,Furniture,Large Box,0.57,
5441,38656,Low,41,162.51,0.09,Regular Air,-148.396 Toman,4.13,5.34,Tehran,Tehran,Consumer,Office Supplies,Small Box,0.38,
5456,38756,Critical,43,2251.4970000000003,0.09,Express Air,308.934 Toman,65.99,8.99,Tehran,Tehran,Corporate,Technology,Small Box,0.56,
5545,39268,Not Specified,44,324.2,0.02,Express Air,-89.74600000000001 Toman,7.1,6.05,Tehran,Tehran,Corporate,Office Supplies,Small Box,0.39,
5546,39268,Not Specified,45,156.95,0.1,Regular Air,-32.52 Toman,3.74,0.94,Tehran,Tehran,Corporate,Office Supplies,Wrap Bag,0.83,
5572,39488,Low,18,92.4,0.04,Express Air,8.6 Toman,4.48,2.5,Tehran,Tehran,Home Office,Office Supplies,Small Box,0.37,
5591,39650,Not Specified,10,1004.89,0.0,Delivery Truck,-189.02 Toman,89.99,42.0,Tehran,Tehran,Small Business,Furniture,Jumbo Drum,0.66,
5592,39650,Not Specified,47,329.06,0.08,Regular Air,-175.15 Toman,7.28,7.98,Tehran,Tehran,Small Business,Furniture,Wrap Bag,0.42,
5626,39844,Not Specified,47,4387.24,0.09,Regular Air,-286.47 Toman,95.43,19.99,Tehran,Tehran,Corporate,Office Supplies,Small Box,0.79,
5740,40800,Not Specified,41,260.31,0.05,Regular Air,-175.26 Toman,6.48,7.91,Tehran,Tehran,Corporate,Office Supplies,Small Box,0.37,
5773,40965,Medium,48,7227.42,0.09,Delivery Truck,-385.00447700000007 Toman,159.31,60.0,Tehran,Tehran,Corporate,Furniture,Jumbo Drum,0.55,Average
5774,40965,Medium,39,1836.187,0.06,Regular Air,-139.843 Toman,55.99,5.0,Tehran,Tehran,Corporate,Technology,Small Pack,0.83,
5822,41316,Not Specified,8,121.74,0.01,Regular Air,21.003500000000003 Toman,14.28,2.99,Tehran,Tehran,Consumer,Office Supplies,Small Box,0.39,
5905,41861,Low,24,475.9,0.02,Regular Air,110.44 Toman,19.98,5.97,Tehran,Tehran,Corporate,Office Supplies,Small Box,0.38,
5956,42274,High,23,2296.76,0.01,Regular Air,241.15 Toman,99.99,19.99,Tehran,Tehran,Home Office,Technology,Small Box,0.52,
6048,42882,Low,17,204.07,0.08,Express Air,-22.55 Toman,11.97,4.98,Tehran,Tehran,Home Office,Office Supplies,Small Box,0.58,
6121,43360,Low,48,112.16,0.0,Regular Air,-178.29 Toman,2.08,5.33,Tehran,Tehran,Home Office,Furniture,Small Box,0.43,
6167,43713,Medium,12,34.41,0.05,Regular Air,-17.69 Toman,2.6,2.4,Tehran,Tehran,Small Business,Office Supplies,Wrap Bag,0.58,
6262,44322,Not Specified,15,600.8,0.1,Regular Air,43.55 Toman,42.76,6.22,Tehran,Tehran,Home Office,Office Supplies,Small Box,,
6297,44579,Not Specified,19,3896.39,0.1,Regular Air,755.28 Toman,218.08,18.06,Tehran,Tehran,Small Business,Furniture,Large Box,0.57,
6321,44737,Medium,16,302.1325,0.02,Regular Air,38.907 Toman,20.99,0.99,Tehran,Tehran,Home Office,Technology,Wrap Bag,0.57,
6322,44738,Not Specified,34,75.57,0.02,Regular Air,6.87 Toman,2.1,0.7,Tehran,Tehran,Home Office,Office Supplies,Wrap Bag,0.57,Excellent
6323,44768,Not Specified,45,16699.56,0.02,Delivery Truck,3083.98 Toman,355.98,58.92,Tehran,Tehran,Corporate,Furniture,Jumbo Drum,0.64,
6332,44867,High,40,21425.91,0.01,Delivery Truck,7360.43 Toman,500.98,26.0,Tehran,Tehran,Home Office,Furniture,Jumbo Drum,0.6,
6352,45029,High,20,5304.42,0.01,Delivery Truck,-633.4412370000002 Toman,262.11,62.74,Tehran,Tehran,Consumer,Furniture,Jumbo Box,0.75,
6410,45543,Low,16,1223.43,0.01,Delivery Truck,-1615.5854000000002 Toman,70.89,89.3,Tehran,Tehran,Corporate,Furniture,Jumbo Box,0.69,
6422,45635,Low,50,2018.68,0.1,Regular Air,731.72 Toman,43.98,1.99,Tehran,Tehran,Corporate,Technology,Small Pack,0.44,
6525,46436,Low,46,1477.572,0.0,Regular Air,840.0509999999999 Toman,35.99,0.99,Tehran,Tehran,Small Business,Technology,Small Pack,0.35,
6577,46848,Medium,39,3842.99,0.04,Regular Air,-67.68 Toman,95.43,19.99,Tehran,Tehran,Small Business,Office Supplies,Small Box,0.79,
6605,47009,Critical,32,1587.16,0.09,Express Air,-22.33 Toman,49.99,19.99,Tehran,Tehran,Small Business,Technology,Small Box,0.45,
6627,47138,Low,1,107.95,0.04,Regular Air,-506.308 Toman,125.99,8.99,Tehran,Tehran,Corporate,Technology,Small Box,0.59,
6642,47236,High,1,70.91,0.03,Regular Air,-45.43 Toman,70.97,3.5,Tehran,Tehran,Home Office,Office Supplies,Small Box,0.59,
6697,47686,Not Specified,48,179.65,0.1,Regular Air,3.32 Toman,4.13,1.23,Tehran,Tehran,Home Office,Office Supplies,Wrap Bag,0.55,
6777,48261,Medium,15,2130.66,0.01,Delivery Truck,-113.77 Toman,130.98,30.0,Tehran,Tehran,Home Office,Furniture,Jumbo Drum,0.78,
6849,48773,Medium,7,51.27,0.06,Regular Air,3.27 Toman,7.04,2.17,Tehran,Tehran,Small Business,Office Supplies,Wrap Bag,0.38,
6864,48902,Medium,7,53.29,0.01,Regular Air,-28.88 Toman,6.48,7.49,Tehran,Tehran,Corporate,Office Supplies,Small Box,0.37,
6904,49221,Not Specified,22,399.64,0.04,Regular Air,-15.4164 Toman,17.98,8.51,Tehran,Tehran,Corporate,Technology,Medium Box,0.4,
6942,49575,High,12,507.44,0.05,Regular Air,170.901 Toman,42.8,2.99,Tehran,Tehran,Corporate,Office Supplies,Small Box,0.36,
7023,50144,Critical,36,4169.93,0.1,Express Air,1765.535 Toman,120.98,9.07,Tehran,Tehran,Home Office,Office Supplies,Small Box,0.35,
7346,52324,Not Specified,4,757.11,0.07,Delivery Truck,-224.35 Toman,180.98,30.0,Tehran,Tehran,Small Business,Furniture,Jumbo Drum,0.69,
7414,52896,High,24,8920.08,0.0,Regular Air,3545.894 Toman,367.99,19.99,Tehran,Tehran,Home Office,Office Supplies,Small Box,0.4,
7415,52896,High,49,188.7,0.07,Regular Air,77.02 Toman,4.13,0.5,Tehran,Tehran,Home Office,Office Supplies,Small Box,0.39,
7483,53441,Medium,7,345.37,0.01,Regular Air,84.34 Toman,48.04,5.79,Tehran,Tehran,Small Business,Office Supplies,Small Box,0.37,
7487,53445,High,8,105.95,0.01,Regular Air,-44.33 Toman,11.66,8.99,Tehran,Tehran,Small Business,Office Supplies,Small Pack,0.59,
7488,53445,High,21,73.8,0.02,Regular Air,11.23 Toman,3.29,1.35,Tehran,Tehran,Small Business,Office Supplies,Wrap Bag,0.4,
7557,54055,Critical,44,5483.96,0.02,Delivery Truck,-1330.5 Toman,120.98,58.64,Tehran,Tehran,Home Office,Furniture,Jumbo Box,0.75,Average
7570,54151,Critical,35,205.87,0.03,Regular Air,65.88 Toman,5.68,1.46,Tehran,Tehran,Small Business,Office Supplies,Wrap Bag,0.39,
7571,54151,Critical,38,65.12,0.07,Regular Air,1.42 Toman,1.68,1.0,Tehran,Tehran,Small Business,Office Supplies,Wrap Bag,0.35,
7576,54181,High,12,2608.79,0.03,Delivery Truck,67.36000000000007 Toman,213.45,14.7,Tehran,Tehran,Home Office,Technology,Jumbo Drum,0.59,
7582,54243,Low,6,907.24,0.07,Express Air,-634.7341000000001 Toman,154.13,69.0,Tehran,Tehran,Home Office,Furniture,Large Box,0.68,
7604,54407,Medium,24,9396.27,0.07,Regular Air,3857.572 Toman,420.98,19.99,Tehran,Tehran,Corporate,Office Supplies,Small Box,0.35,
7835,56003,Critical,13,1835.47,0.1,Delivery Truck,-364.8733660000001 Toman,150.98,16.01,Tehran,Tehran,Consumer,Furniture,Jumbo Box,0.7,
7882,56384,Critical,47,257.2,0.04,Regular Air,-2172.14 Toman,4.48,49.0,Tehran,Tehran,Small Business,Office Supplies,Large Box,0.6,Poor
7883,56384,Critical,29,6139.34,0.08,Delivery Truck,-528.653125 Toman,218.75,69.64,Tehran,Tehran,Small Business,Furniture,Jumbo Box,0.77,Excellent
7926,56646,Critical,41,4257.276,0.04,Regular Air,1059.084 Toman,125.99,2.5,Tehran,Tehran,Home Office,Technology,Small Box,0.6,
8053,57479,High,37,132.12,0.07,Regular Air,54.78 Toman,3.75,0.5,Tehran,Tehran,Corporate,Office Supplies,Small Box,0.37,
8089,57699,Low,47,1857.88,0.09,Regular Air,752.96 Toman,40.98,1.99,Tehran,Tehran,Corporate,Technology,Small Pack,0.44,
8090,57699,Low,36,2160.83,0.08,Regular Air,485.02 Toman,60.98,19.99,Tehran,Tehran,Corporate,Office Supplies,Small Box,0.38,
